path,y,split
${BOSSBASE_ROOT}\cover\5604.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6042.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5947.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4570.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7051.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5193.pgm,1,train
${BOSSBASE_ROOT}\cover\3216.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3586.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5969.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8181.pgm,1,train
${BOSSBASE_ROOT}\cover\7751.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9143.pgm,1,train
${BOSSBASE_ROOT}\cover\3542.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8225.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5774.pgm,1,train
${BOSSBASE_ROOT}\cover\8308.pgm,0,train
${BOSSBASE_ROOT}\cover\2661.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2412.pgm,1,train
${BOSSBASE_ROOT}\cover\4301.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2948.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1138.pgm,1,train
${BOSSBASE_ROOT}\cover\4167.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3330.pgm,1,train
${BOSSBASE_ROOT}\cover\1246.pgm,0,train
${BOSSBASE_ROOT}\cover\1795.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4981.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2797.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7791.pgm,1,train
${BOSSBASE_ROOT}\cover\2554.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9773.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6182.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9412.pgm,1,train
${BOSSBASE_ROOT}\cover\8881.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7096.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2105.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6373.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7785.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7223.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5792.pgm,1,train
${BOSSBASE_ROOT}\cover\933.pgm,0,train
${BOSSBASE_ROOT}\cover\5425.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2180.pgm,1,train
${BOSSBASE_ROOT}\cover\5164.pgm,0,train
${BOSSBASE_ROOT}\cover\7501.pgm,0,train
${BOSSBASE_ROOT}\cover\8368.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6973.pgm,1,train
${BOSSBASE_ROOT}\cover\1257.pgm,0,train
${BOSSBASE_ROOT}\cover\3476.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8145.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5825.pgm,1,train
${BOSSBASE_ROOT}\cover\5977.pgm,0,train
${BOSSBASE_ROOT}\cover\916.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4088.pgm,1,train
${BOSSBASE_ROOT}\cover\5521.pgm,0,train
${BOSSBASE_ROOT}\cover\6754.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8275.pgm,1,train
${BOSSBASE_ROOT}\cover\5411.pgm,0,train
${BOSSBASE_ROOT}\cover\9446.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4962.pgm,1,train
${BOSSBASE_ROOT}\cover\2061.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5901.pgm,1,train
${BOSSBASE_ROOT}\cover\5165.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1660.pgm,1,train
${BOSSBASE_ROOT}\cover\8283.pgm,0,train
${BOSSBASE_ROOT}\cover\8032.pgm,0,train
${BOSSBASE_ROOT}\cover\7439.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7278.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6606.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\906.pgm,1,train
${BOSSBASE_ROOT}\cover\3396.pgm,0,train
${BOSSBASE_ROOT}\cover\5558.pgm,0,train
${BOSSBASE_ROOT}\cover\949.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9359.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9548.pgm,1,train
${BOSSBASE_ROOT}\cover\8701.pgm,0,train
${BOSSBASE_ROOT}\cover\2253.pgm,0,train
${BOSSBASE_ROOT}\cover\5311.pgm,0,train
${BOSSBASE_ROOT}\cover\5701.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1037.pgm,1,train
${BOSSBASE_ROOT}\cover\1760.pgm,0,train
${BOSSBASE_ROOT}\cover\3884.pgm,0,train
${BOSSBASE_ROOT}\cover\7437.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5286.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6239.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7530.pgm,1,train
${BOSSBASE_ROOT}\cover\5353.pgm,0,train
${BOSSBASE_ROOT}\cover\3635.pgm,0,train
${BOSSBASE_ROOT}\cover\6991.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\872.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\528.pgm,1,train
${BOSSBASE_ROOT}\cover\1825.pgm,0,train
${BOSSBASE_ROOT}\cover\7478.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1139.pgm,1,train
${BOSSBASE_ROOT}\cover\4591.pgm,0,train
${BOSSBASE_ROOT}\cover\37.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1082.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\930.pgm,1,train
${BOSSBASE_ROOT}\cover\4462.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9111.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2781.pgm,1,train
${BOSSBASE_ROOT}\cover\1586.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7714.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7375.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6296.pgm,1,train
${BOSSBASE_ROOT}\cover\3174.pgm,0,train
${BOSSBASE_ROOT}\cover\4471.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\671.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9577.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2292.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3348.pgm,1,train
${BOSSBASE_ROOT}\cover\9432.pgm,0,train
${BOSSBASE_ROOT}\cover\2834.pgm,0,train
${BOSSBASE_ROOT}\cover\7643.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\386.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9693.pgm,1,train
${BOSSBASE_ROOT}\cover\5649.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1152.pgm,1,train
${BOSSBASE_ROOT}\cover\3605.pgm,0,train
${BOSSBASE_ROOT}\cover\335.pgm,0,train
${BOSSBASE_ROOT}\cover\7569.pgm,0,train
${BOSSBASE_ROOT}\cover\5863.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9780.pgm,1,train
${BOSSBASE_ROOT}\cover\2192.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2990.pgm,1,train
${BOSSBASE_ROOT}\cover\5103.pgm,0,train
${BOSSBASE_ROOT}\cover\3648.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\700.pgm,1,train
${BOSSBASE_ROOT}\cover\2651.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2022.pgm,1,train
${BOSSBASE_ROOT}\cover\9566.pgm,0,train
${BOSSBASE_ROOT}\cover\8787.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6292.pgm,1,train
${BOSSBASE_ROOT}\cover\9457.pgm,0,train
${BOSSBASE_ROOT}\cover\6638.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1492.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\518.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4190.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3268.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5120.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2023.pgm,1,train
${BOSSBASE_ROOT}\cover\6141.pgm,0,train
${BOSSBASE_ROOT}\cover\2976.pgm,0,train
${BOSSBASE_ROOT}\cover\5538.pgm,0,train
${BOSSBASE_ROOT}\cover\7124.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2598.pgm,1,train
${BOSSBASE_ROOT}\cover\7591.pgm,0,train
${BOSSBASE_ROOT}\cover\8995.pgm,0,train
${BOSSBASE_ROOT}\cover\6273.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2283.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5998.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5751.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1330.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8079.pgm,1,train
${BOSSBASE_ROOT}\cover\399.pgm,0,train
${BOSSBASE_ROOT}\cover\4147.pgm,0,train
${BOSSBASE_ROOT}\cover\2907.pgm,0,train
${BOSSBASE_ROOT}\cover\1645.pgm,0,train
${BOSSBASE_ROOT}\cover\6586.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6336.pgm,1,train
${BOSSBASE_ROOT}\cover\4932.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9015.pgm,1,train
${BOSSBASE_ROOT}\cover\901.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3247.pgm,1,train
${BOSSBASE_ROOT}\cover\8010.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2265.pgm,1,train
${BOSSBASE_ROOT}\cover\9870.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6112.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7440.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1819.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\251.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6928.pgm,1,train
${BOSSBASE_ROOT}\cover\3911.pgm,0,train
${BOSSBASE_ROOT}\cover\129.pgm,0,train
${BOSSBASE_ROOT}\cover\88.pgm,0,train
${BOSSBASE_ROOT}\cover\4537.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\409.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8029.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3916.pgm,1,train
${BOSSBASE_ROOT}\cover\6830.pgm,0,train
${BOSSBASE_ROOT}\cover\3296.pgm,0,train
${BOSSBASE_ROOT}\cover\2555.pgm,0,train
${BOSSBASE_ROOT}\cover\4705.pgm,0,train
${BOSSBASE_ROOT}\cover\5634.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6456.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7303.pgm,1,train
${BOSSBASE_ROOT}\cover\6282.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1141.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1197.pgm,1,train
${BOSSBASE_ROOT}\cover\1864.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7970.pgm,1,train
${BOSSBASE_ROOT}\cover\7970.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8751.pgm,1,train
${BOSSBASE_ROOT}\cover\5134.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4550.pgm,1,train
${BOSSBASE_ROOT}\cover\4806.pgm,0,train
${BOSSBASE_ROOT}\cover\492.pgm,0,train
${BOSSBASE_ROOT}\cover\3619.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3263.pgm,1,train
${BOSSBASE_ROOT}\cover\2356.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3727.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\541.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3945.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4659.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\347.pgm,1,train
${BOSSBASE_ROOT}\cover\9365.pgm,0,train
${BOSSBASE_ROOT}\cover\4209.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4983.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3475.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3988.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2934.pgm,1,train
${BOSSBASE_ROOT}\cover\7755.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7164.pgm,1,train
${BOSSBASE_ROOT}\cover\8120.pgm,0,train
${BOSSBASE_ROOT}\cover\469.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2882.pgm,1,train
${BOSSBASE_ROOT}\cover\6437.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9186.pgm,1,train
${BOSSBASE_ROOT}\cover\4115.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5162.pgm,1,train
${BOSSBASE_ROOT}\cover\7025.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3420.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3514.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8025.pgm,1,train
${BOSSBASE_ROOT}\cover\6067.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2189.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1312.pgm,1,train
${BOSSBASE_ROOT}\cover\2258.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8753.pgm,1,train
${BOSSBASE_ROOT}\cover\2095.pgm,0,train
${BOSSBASE_ROOT}\cover\7717.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5902.pgm,1,train
${BOSSBASE_ROOT}\cover\9340.pgm,0,train
${BOSSBASE_ROOT}\cover\4823.pgm,0,train
${BOSSBASE_ROOT}\cover\3920.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9515.pgm,1,train
${BOSSBASE_ROOT}\cover\6145.pgm,0,train
${BOSSBASE_ROOT}\cover\2341.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8231.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3358.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7264.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4033.pgm,1,train
${BOSSBASE_ROOT}\cover\9876.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6763.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7499.pgm,1,train
${BOSSBASE_ROOT}\cover\453.pgm,0,train
${BOSSBASE_ROOT}\cover\3526.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8372.pgm,1,train
${BOSSBASE_ROOT}\cover\8960.pgm,0,train
${BOSSBASE_ROOT}\cover\2295.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6306.pgm,1,train
${BOSSBASE_ROOT}\cover\8481.pgm,0,train
${BOSSBASE_ROOT}\cover\9917.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5730.pgm,1,train
${BOSSBASE_ROOT}\cover\1908.pgm,0,train
${BOSSBASE_ROOT}\cover\4814.pgm,0,train
${BOSSBASE_ROOT}\cover\9837.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7369.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8889.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4546.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7128.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2362.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4310.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8134.pgm,1,train
${BOSSBASE_ROOT}\cover\5046.pgm,0,train
${BOSSBASE_ROOT}\cover\9707.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9307.pgm,1,train
${BOSSBASE_ROOT}\cover\5393.pgm,0,train
${BOSSBASE_ROOT}\cover\3184.pgm,0,train
${BOSSBASE_ROOT}\cover\93.pgm,0,train
${BOSSBASE_ROOT}\cover\6270.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6205.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3800.pgm,1,train
${BOSSBASE_ROOT}\cover\2273.pgm,0,train
${BOSSBASE_ROOT}\cover\8286.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4692.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3534.pgm,1,train
${BOSSBASE_ROOT}\cover\9342.pgm,0,train
${BOSSBASE_ROOT}\cover\6651.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1336.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9846.pgm,1,train
${BOSSBASE_ROOT}\cover\7856.pgm,0,train
${BOSSBASE_ROOT}\cover\315.pgm,0,train
${BOSSBASE_ROOT}\cover\6931.pgm,0,train
${BOSSBASE_ROOT}\cover\6063.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4641.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9681.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\690.pgm,1,train
${BOSSBASE_ROOT}\cover\2813.pgm,0,train
${BOSSBASE_ROOT}\cover\3180.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1654.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3967.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1073.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2546.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1170.pgm,1,train
${BOSSBASE_ROOT}\cover\9190.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2009.pgm,1,train
${BOSSBASE_ROOT}\cover\8577.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3410.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4904.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1466.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5686.pgm,1,train
${BOSSBASE_ROOT}\cover\2076.pgm,0,train
${BOSSBASE_ROOT}\cover\3325.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4866.pgm,1,train
${BOSSBASE_ROOT}\cover\1124.pgm,0,train
${BOSSBASE_ROOT}\cover\4063.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2164.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6601.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3633.pgm,1,train
${BOSSBASE_ROOT}\cover\2540.pgm,0,train
${BOSSBASE_ROOT}\cover\4787.pgm,0,train
${BOSSBASE_ROOT}\cover\4405.pgm,0,train
${BOSSBASE_ROOT}\cover\490.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6175.pgm,1,train
${BOSSBASE_ROOT}\cover\1400.pgm,0,train
${BOSSBASE_ROOT}\cover\5124.pgm,0,train
${BOSSBASE_ROOT}\cover\5405.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4003.pgm,1,train
${BOSSBASE_ROOT}\cover\6101.pgm,0,train
${BOSSBASE_ROOT}\cover\281.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2938.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6963.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5525.pgm,1,train
${BOSSBASE_ROOT}\cover\2552.pgm,0,train
${BOSSBASE_ROOT}\cover\5232.pgm,0,train
${BOSSBASE_ROOT}\cover\5033.pgm,0,train
${BOSSBASE_ROOT}\cover\1769.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8663.pgm,1,train
${BOSSBASE_ROOT}\cover\4554.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9607.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4216.pgm,1,train
${BOSSBASE_ROOT}\cover\8105.pgm,0,train
${BOSSBASE_ROOT}\cover\6487.pgm,0,train
${BOSSBASE_ROOT}\cover\5351.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3763.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8272.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1696.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7574.pgm,1,train
${BOSSBASE_ROOT}\cover\6943.pgm,0,train
${BOSSBASE_ROOT}\cover\4189.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2339.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4969.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1725.pgm,1,train
${BOSSBASE_ROOT}\cover\2293.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1739.pgm,1,train
${BOSSBASE_ROOT}\cover\1620.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2784.pgm,1,train
${BOSSBASE_ROOT}\cover\5802.pgm,0,train
${BOSSBASE_ROOT}\cover\1813.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3947.pgm,1,train
${BOSSBASE_ROOT}\cover\8273.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7864.pgm,1,train
${BOSSBASE_ROOT}\cover\8756.pgm,0,train
${BOSSBASE_ROOT}\cover\1251.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7406.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4519.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3476.pgm,1,train
${BOSSBASE_ROOT}\cover\6448.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3089.pgm,1,train
${BOSSBASE_ROOT}\cover\1133.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6939.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2942.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7913.pgm,1,train
${BOSSBASE_ROOT}\cover\7476.pgm,0,train
${BOSSBASE_ROOT}\cover\269.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5140.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9833.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1673.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5420.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3660.pgm,1,train
${BOSSBASE_ROOT}\cover\4102.pgm,0,train
${BOSSBASE_ROOT}\cover\8027.pgm,0,train
${BOSSBASE_ROOT}\cover\1722.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6301.pgm,1,train
${BOSSBASE_ROOT}\cover\3802.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5588.pgm,1,train
${BOSSBASE_ROOT}\cover\5838.pgm,0,train
${BOSSBASE_ROOT}\cover\1116.pgm,0,train
${BOSSBASE_ROOT}\cover\6518.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7191.pgm,1,train
${BOSSBASE_ROOT}\cover\5861.pgm,0,train
${BOSSBASE_ROOT}\cover\4311.pgm,0,train
${BOSSBASE_ROOT}\cover\7835.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\969.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8499.pgm,1,train
${BOSSBASE_ROOT}\cover\825.pgm,0,train
${BOSSBASE_ROOT}\cover\4909.pgm,0,train
${BOSSBASE_ROOT}\cover\1286.pgm,0,train
