sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD
COVER__BOWS2__0.4bpp__9111.pgm,9111.pgm,COVER,0,${BOWS2_ROOT}/cover/9111.pgm,0.013847351,0.015129089,0.020248413,0.017990112,0.042022705,-0.6133889,-0.7806928,-0.7827141,-0.66587824,-0.73880315
COVER__BOWS2__0.4bpp__9112.pgm,9112.pgm,COVER,0,${BOWS2_ROOT}/cover/9112.pgm,0.25317383,0.4362793,0.4230957,0.8383789,0.5053711,0.47089687,0.9244815,0.75172746,2.4770749,0.91340196
COVER__BOWS2__0.4bpp__9113.pgm,9113.pgm,COVER,0,${BOWS2_ROOT}/cover/9113.pgm,0.84375,0.57128906,0.5473633,0.18237305,0.56640625,3.1465447,1.471116,1.2250615,-0.036118463,1.1310408
COVER__BOWS2__0.4bpp__9114.pgm,9114.pgm,COVER,0,${BOWS2_ROOT}/cover/9114.pgm,0.62890625,0.5229492,0.4885254,0.5859375,0.5473633,2.1731796,1.2753952,1.0009485,1.5099584,1.0631374
COVER__BOWS2__0.4bpp__9115.pgm,9115.pgm,COVER,0,${BOWS2_ROOT}/cover/9115.pgm,0.15209961,0.49414062,0.5185547,0.5541992,0.48999023,0.012972872,1.1587534,1.1153299,1.3883673,0.858557
COVER__BOWS2__0.4bpp__9116.pgm,9116.pgm,COVER,0,${BOWS2_ROOT}/cover/9116.pgm,0.044281006,0.6669922,0.46850586,1.1920929e-06,0.7001953,-0.47550705,1.8586036,0.92469436,-0.73479474,1.6081051
COVER__BOWS2__0.4bpp__9117.pgm,9117.pgm,COVER,0,${BOWS2_ROOT}/cover/9117.pgm,0.36938477,0.34692383,0.42382812,0.26464844,1.1205673e-05,0.99739885,0.56269455,0.75451726,0.27908292,-0.8886075
COVER__BOWS2__0.4bpp__9118.pgm,9118.pgm,COVER,0,${BOWS2_ROOT}/cover/9118.pgm,0.50927734,1.0,0.515625,0.4597168,0.51416016,1.6311922,3.2069025,1.1041707,1.0264002,0.94474196
COVER__BOWS2__0.4bpp__9119.pgm,9119.pgm,COVER,0,${BOWS2_ROOT}/cover/9119.pgm,0.01763916,0.038024902,0.116760254,0.22717285,0.25952148,-0.5962098,-0.6879911,-0.41510144,0.13551196,0.036752798
COVER__BOWS2__0.4bpp__912.pgm,912.pgm,COVER,0,${BOWS2_ROOT}/cover/912.pgm,0.00945282,0.012382507,0.009483337,0.009376526,0.011070251,-0.63329864,-0.7918133,-0.8237182,-0.69887733,-0.8491732
COVER__BOWS2__0.4bpp__9120.pgm,9120.pgm,COVER,0,${BOWS2_ROOT}/cover/9120.pgm,0.54785156,0.5161133,0.5234375,0.50341797,0.53125,1.8059555,1.2477174,1.1339284,1.1938217,1.0056808
COVER__BOWS2__0.4bpp__9121.pgm,9121.pgm,COVER,0,${BOWS2_ROOT}/cover/9121.pgm,0.95703125,0.8071289,0.44067383,0.50439453,0.56152344,3.6597736,2.425996,0.8186824,1.1975629,1.1136297
COVER__BOWS2__0.4bpp__9122.pgm,9122.pgm,COVER,0,${BOWS2_ROOT}/cover/9122.pgm,0.031799316,0.16625977,0.7011719,0.6875,0.703125,-0.5320563,-0.16878727,1.810917,1.8990498,1.6185517
COVER__BOWS2__0.4bpp__9123.pgm,9123.pgm,COVER,0,${BOWS2_ROOT}/cover/9123.pgm,0.5205078,0.5073242,0.51660156,0.5283203,0.51464844,1.6820726,1.2121319,1.1078904,1.2892239,0.9464831
COVER__BOWS2__0.4bpp__9124.pgm,9124.pgm,COVER,0,${BOWS2_ROOT}/cover/9124.pgm,0.008987427,0.041229248,0.011734009,0.13879395,0.043029785,-0.63540715,-0.6750172,-0.81514543,-0.20307231,-0.7352121
COVER__BOWS2__0.4bpp__9125.pgm,9125.pgm,COVER,0,${BOWS2_ROOT}/cover/9125.pgm,0.027114868,0.85058594,0.052246094,0.054504395,0.8100586,-0.55327946,2.601947,-0.66083527,-0.52599007,1.999855
COVER__BOWS2__0.4bpp__9126.pgm,9126.pgm,COVER,0,${BOWS2_ROOT}/cover/9126.pgm,0.010093689,0.024993896,0.008613586,0.019500732,0.0491333,-0.6303952,-0.7407517,-0.8270311,-0.6600909,-0.7134482
COVER__BOWS2__0.4bpp__9127.pgm,9127.pgm,COVER,0,${BOWS2_ROOT}/cover/9127.pgm,0.012771606,0.033325195,0.008712769,0.010902405,0.011329651,-0.61826265,-0.7070195,-0.8266533,-0.6930316,-0.84824824
COVER__BOWS2__0.4bpp__9128.pgm,9128.pgm,COVER,0,${BOWS2_ROOT}/cover/9128.pgm,0.02670288,0.02381897,0.019348145,0.015777588,0.095336914,-0.55514604,-0.7455088,-0.78614324,-0.6743545,-0.5486956
COVER__BOWS2__0.4bpp__9129.pgm,9129.pgm,COVER,0,${BOWS2_ROOT}/cover/9129.pgm,0.01411438,0.23522949,0.7421875,0.70654297,0.77197266,-0.6121791,0.11046087,1.9671453,1.9720044,1.8640485
COVER__BOWS2__0.4bpp__913.pgm,913.pgm,COVER,0,${BOWS2_ROOT}/cover/913.pgm,0.49291992,0.50878906,0.5073242,0.50341797,0.51708984,1.5570837,1.2180628,1.0725532,1.1938217,0.95518863
COVER__BOWS2__0.4bpp__9130.pgm,9130.pgm,COVER,0,${BOWS2_ROOT}/cover/9130.pgm,0.014228821,0.27075195,0.03781128,0.8979492,0.16137695,-0.61166066,0.25428602,-0.71581733,2.705292,-0.31321043
COVER__BOWS2__0.4bpp__9131.pgm,9131.pgm,COVER,0,${BOWS2_ROOT}/cover/9131.pgm,0.01159668,0.010009766,0.008781433,0.015716553,0.014175415,-0.62358576,-0.8014202,-0.82639176,-0.6745883,-0.83810085
COVER__BOWS2__0.4bpp__9132.pgm,9132.pgm,COVER,0,${BOWS2_ROOT}/cover/9132.pgm,0.55371094,0.5366211,0.54248047,0.65527344,0.54296875,1.8325019,1.3307505,1.206463,1.775588,1.0474675
COVER__BOWS2__0.4bpp__9133.pgm,9133.pgm,COVER,0,${BOWS2_ROOT}/cover/9133.pgm,0.009414673,0.0110321045,0.009857178,0.012191772,0.010169983,-0.6334715,-0.7972809,-0.82229424,-0.688092,-0.8523834
COVER__BOWS2__0.4bpp__9134.pgm,9134.pgm,COVER,0,${BOWS2_ROOT}/cover/9134.pgm,0.011329651,0.02859497,0.040100098,0.08154297,0.045440674,-0.62479556,-0.7261715,-0.70709926,-0.42240384,-0.72661537
COVER__BOWS2__0.4bpp__9135.pgm,9135.pgm,COVER,0,${BOWS2_ROOT}/cover/9135.pgm,0.010902405,0.016403198,0.011116028,0.15783691,0.02645874,-0.6267312,-0.77553415,-0.81749934,-0.13011768,-0.79430103
COVER__BOWS2__0.4bpp__9136.pgm,9136.pgm,COVER,0,${BOWS2_ROOT}/cover/9136.pgm,0.50634766,0.4086914,0.30273438,0.5126953,0.24694824,1.6179191,0.8127823,0.2932723,1.2293637,-0.008080797
COVER__BOWS2__0.4bpp__9137.pgm,9137.pgm,COVER,0,${BOWS2_ROOT}/cover/9137.pgm,0.94189453,0.5180664,0.3100586,0.53808594,0.49804688,3.5911956,1.2556254,0.32117015,1.3266366,0.8872853
COVER__BOWS2__0.4bpp__9138.pgm,9138.pgm,COVER,0,${BOWS2_ROOT}/cover/9138.pgm,0.12841797,0.54296875,0.16625977,0.07342529,0.19458008,-0.0943185,1.3564512,-0.22655825,-0.4535031,-0.1948149
COVER__BOWS2__0.4bpp__9139.pgm,9139.pgm,COVER,0,${BOWS2_ROOT}/cover/9139.pgm,0.19555664,0.48901367,0.5229492,0.2319336,0.6435547,0.20985807,1.1379951,1.1320686,0.15375063,1.4061363
COVER__BOWS2__0.4bpp__914.pgm,914.pgm,COVER,0,${BOWS2_ROOT}/cover/914.pgm,0.16455078,0.3959961,0.51708984,0.5151367,0.5180664,0.0693838,0.76138085,1.1097503,1.2387168,0.95867085
COVER__BOWS2__0.4bpp__9140.pgm,9140.pgm,COVER,0,${BOWS2_ROOT}/cover/9140.pgm,0.011116028,0.013793945,0.07385254,0.07342529,0.19458008,-0.62576336,-0.7860986,-0.5785365,-0.4535031,-0.1948149
COVER__BOWS2__0.4bpp__9141.pgm,9141.pgm,COVER,0,${BOWS2_ROOT}/cover/9141.pgm,0.018692017,0.038909912,0.6176758,0.70410156,0.484375,-0.5914398,-0.68440783,1.4928812,1.9626513,0.83853424
COVER__BOWS2__0.4bpp__9142.pgm,9142.pgm,COVER,0,${BOWS2_ROOT}/cover/9142.pgm,0.020568848,0.10559082,0.80371094,0.7919922,0.7675781,-0.5829367,-0.41442677,2.2014875,2.299365,1.8483784
COVER__BOWS2__0.4bpp__9143.pgm,9143.pgm,COVER,0,${BOWS2_ROOT}/cover/9143.pgm,0.43139648,0.5102539,0.53125,0.51708984,0.5600586,1.2783474,1.2239937,1.1636862,1.2461994,1.1084063
COVER__BOWS2__0.4bpp__9144.pgm,9144.pgm,COVER,0,${BOWS2_ROOT}/cover/9144.pgm,0.15539551,0.5957031,0.5126953,0.5229492,0.67529297,0.027905175,1.5699648,1.0930115,1.268647,1.5193084
COVER__BOWS2__0.4bpp__9145.pgm,9145.pgm,COVER,0,${BOWS2_ROOT}/cover/9145.pgm,0.017578125,0.5239258,0.043518066,0.041625977,0.22070312,-0.5964864,1.2793491,-0.69408023,-0.575328,-0.10166549
COVER__BOWS2__0.4bpp__9146.pgm,9146.pgm,COVER,0,${BOWS2_ROOT}/cover/9146.pgm,0.009521484,0.041778564,0.019424438,0.026657104,0.012870789,-0.63298756,-0.6727931,-0.7858527,-0.6326745,-0.8427529
COVER__BOWS2__0.4bpp__9147.pgm,9147.pgm,COVER,0,${BOWS2_ROOT}/cover/9147.pgm,0.011421204,0.015960693,0.01927185,0.021331787,0.26391602,-0.62438077,-0.7773258,-0.7864339,-0.6530761,0.052422795
COVER__BOWS2__0.4bpp__9148.pgm,9148.pgm,COVER,0,${BOWS2_ROOT}/cover/9148.pgm,0.008987427,0.90283203,0.9824219,0.9746094,0.390625,-0.63540715,2.8134837,2.8821957,2.998981,0.504241
COVER__BOWS2__0.4bpp__9149.pgm,9149.pgm,COVER,0,${BOWS2_ROOT}/cover/9149.pgm,0.04812622,0.3659668,0.0038852692,0.40283203,2.682209e-06,-0.45808604,0.63979673,-0.8450412,0.8084716,-0.8886379
COVER__BOWS2__0.4bpp__915.pgm,915.pgm,COVER,0,${BOWS2_ROOT}/cover/915.pgm,0.05529785,0.06866455,0.7089844,0.017181396,0.51416016,-0.42559445,-0.56393576,1.8406748,-0.6689764,0.94474196
COVER__BOWS2__0.4bpp__9150.pgm,9150.pgm,COVER,0,${BOWS2_ROOT}/cover/9150.pgm,0.00894928,0.011329651,0.011642456,0.011199951,0.021987915,-0.63558,-0.7960762,-0.8154942,-0.6918917,-0.81024307
COVER__BOWS2__0.4bpp__9151.pgm,9151.pgm,COVER,0,${BOWS2_ROOT}/cover/9151.pgm,0.009414673,0.009933472,0.008712769,0.009017944,0.009086609,-0.6334715,-0.8017291,-0.8266533,-0.70025104,-0.8562465
COVER__BOWS2__0.4bpp__9152.pgm,9152.pgm,COVER,0,${BOWS2_ROOT}/cover/9152.pgm,0.015777588,0.02079773,0.020370483,0.019012451,0.1373291,-0.6046438,-0.75774133,-0.78224915,-0.66196156,-0.3989601
COVER__BOWS2__0.4bpp__9153.pgm,9153.pgm,COVER,0,${BOWS2_ROOT}/cover/9153.pgm,0.019241333,0.034606934,0.007965088,0.25317383,0.030212402,-0.5889511,-0.70182997,-0.8295012,0.2351231,-0.7809162
COVER__BOWS2__0.4bpp__9154.pgm,9154.pgm,COVER,0,${BOWS2_ROOT}/cover/9154.pgm,0.2998047,0.6928711,0.9550781,0.5932617,0.9707031,0.68216133,1.9633834,2.7780437,1.5380179,2.5726805
COVER__BOWS2__0.4bpp__9155.pgm,9155.pgm,COVER,0,${BOWS2_ROOT}/cover/9155.pgm,0.014282227,0.024795532,0.24816895,0.02897644,0.13989258,-0.61141866,-0.74155486,0.085433066,-0.623789,-0.3898193
COVER__BOWS2__0.4bpp__9156.pgm,9156.pgm,COVER,0,${BOWS2_ROOT}/cover/9156.pgm,0.009376526,0.008003235,0.010986328,0.016921997,0.015899658,-0.6336443,-0.8095443,-0.81799334,-0.6699702,-0.8319526
COVER__BOWS2__0.4bpp__9157.pgm,9157.pgm,COVER,0,${BOWS2_ROOT}/cover/9157.pgm,0.26293945,0.3564453,0.39013672,0.39331055,0.22033691,0.5151408,0.60124564,0.626187,0.7719943,-0.10297132
COVER__BOWS2__0.4bpp__9158.pgm,9158.pgm,COVER,0,${BOWS2_ROOT}/cover/9158.pgm,0.009780884,0.012336731,0.008811951,0.010528564,0.008674622,-0.63181233,-0.7919987,-0.8262755,-0.6944638,-0.85771555
COVER__BOWS2__0.4bpp__9159.pgm,9159.pgm,COVER,0,${BOWS2_ROOT}/cover/9159.pgm,0.9760742,0.5390625,0.24206543,0.16491699,0.51416016,3.746049,1.3406354,0.06218483,-0.10299353,0.94474196
COVER__BOWS2__0.4bpp__916.pgm,916.pgm,COVER,0,${BOWS2_ROOT}/cover/916.pgm,0.010528564,0.011734009,0.009971619,0.009521484,0.010650635,-0.62842494,-0.794439,-0.82185835,-0.698322,-0.8506695
COVER__BOWS2__0.4bpp__9160.pgm,9160.pgm,COVER,0,${BOWS2_ROOT}/cover/9160.pgm,0.029541016,0.19030762,0.5439453,0.30371094,0.53222656,-0.54228765,-0.0714211,1.2120426,0.42873344,1.009163
COVER__BOWS2__0.4bpp__9161.pgm,9161.pgm,COVER,0,${BOWS2_ROOT}/cover/9161.pgm,0.4765625,0.44848633,0.46313477,0.55566406,0.55908203,1.4829752,0.973906,0.9042359,1.3939792,1.1049241
COVER__BOWS2__0.4bpp__9162.pgm,9162.pgm,COVER,0,${BOWS2_ROOT}/cover/9162.pgm,0.12695312,0.11437988,0.5551758,0.6557617,0.5961914,-0.100955084,-0.37884116,1.2548193,1.7774587,1.2372485
COVER__BOWS2__0.4bpp__9163.pgm,9163.pgm,COVER,0,${BOWS2_ROOT}/cover/9163.pgm,0.012924194,0.015304565,0.015129089,0.016662598,0.024887085,-0.61757135,-0.7799823,-0.8022136,-0.670964,-0.79990524
COVER__BOWS2__0.4bpp__9164.pgm,9164.pgm,COVER,0,${BOWS2_ROOT}/cover/9164.pgm,0.010406494,0.007095337,0.044006348,0.046020508,0.07836914,-0.62897795,-0.81322026,-0.6922204,-0.5584923,-0.6091992
COVER__BOWS2__0.4bpp__9165.pgm,9165.pgm,COVER,0,${BOWS2_ROOT}/cover/9165.pgm,0.011329651,0.008781433,0.018127441,0.010696411,0.019241333,-0.62479556,-0.80639356,-0.7907929,-0.6938208,-0.8200368
COVER__BOWS2__0.4bpp__9166.pgm,9166.pgm,COVER,0,${BOWS2_ROOT}/cover/9166.pgm,0.43115234,0.47875977,0.4560547,1.4901161e-06,0.60498047,1.2772413,1.0964786,0.87726796,-0.7347936,1.2685885
COVER__BOWS2__0.4bpp__9167.pgm,9167.pgm,COVER,0,${BOWS2_ROOT}/cover/9167.pgm,0.01864624,0.44213867,0.45996094,0.65722656,0.55615234,-0.5916472,0.9482053,0.8921468,1.7830706,1.0944774
COVER__BOWS2__0.4bpp__9168.pgm,9168.pgm,COVER,0,${BOWS2_ROOT}/cover/9168.pgm,0.24060059,0.38452148,0.4013672,0.26049805,0.38989258,0.4139329,0.7149219,0.66896373,0.26318255,0.5016293
COVER__BOWS2__0.4bpp__9169.pgm,9169.pgm,COVER,0,${BOWS2_ROOT}/cover/9169.pgm,0.10107422,0.22302246,0.5131836,0.39624023,0.5415039,-0.21820132,0.06103642,1.0948714,0.7832181,1.0422442
COVER__BOWS2__0.4bpp__917.pgm,917.pgm,COVER,0,${BOWS2_ROOT}/cover/917.pgm,0.009597778,0.010566711,0.009124756,0.010986328,0.009597778,-0.6326419,-0.7991652,-0.82508403,-0.6927101,-0.85442376
COVER__BOWS2__0.4bpp__9170.pgm,9170.pgm,COVER,0,${BOWS2_ROOT}/cover/9170.pgm,0.2331543,0.13269043,0.35913086,0.41381836,0.5053711,0.38019696,-0.3047045,0.50808597,0.85056084,0.91340196
COVER__BOWS2__0.4bpp__9171.pgm,9171.pgm,COVER,0,${BOWS2_ROOT}/cover/9171.pgm,0.010986328,0.013847351,0.04788208,0.010948181,0.026153564,-0.626351,-0.7858824,-0.67745775,-0.69285625,-0.79538924
COVER__BOWS2__0.4bpp__9172.pgm,9172.pgm,COVER,0,${BOWS2_ROOT}/cover/9172.pgm,0.012825012,0.010856628,0.01411438,0.009269714,0.016464233,-0.6180207,-0.7979914,-0.8060786,-0.6992865,-0.82993937
COVER__BOWS2__0.4bpp__9173.pgm,9173.pgm,COVER,0,${BOWS2_ROOT}/cover/9173.pgm,0.010902405,0.009742737,0.010566711,0.009971619,0.009376526,-0.6267312,-0.8025014,-0.81959164,-0.6965975,-0.8552127
COVER__BOWS2__0.4bpp__9174.pgm,9174.pgm,COVER,0,${BOWS2_ROOT}/cover/9174.pgm,0.013427734,0.034301758,0.24658203,0.7324219,0.44335938,-0.61529005,-0.7030656,0.07938852,2.071148,0.69228095
COVER__BOWS2__0.4bpp__9175.pgm,9175.pgm,COVER,0,${BOWS2_ROOT}/cover/9175.pgm,0.009338379,0.008880615,0.009895325,0.009895325,0.00831604,-0.63381714,-0.80599195,-0.822149,-0.69688976,-0.8589942
COVER__BOWS2__0.4bpp__9176.pgm,9176.pgm,COVER,0,${BOWS2_ROOT}/cover/9176.pgm,0.010292053,0.007843018,0.011070251,0.013687134,0.018539429,-0.62949646,-0.81019306,-0.8176737,-0.68236315,-0.8225397
COVER__BOWS2__0.4bpp__9177.pgm,9177.pgm,COVER,0,${BOWS2_ROOT}/cover/9177.pgm,0.017715454,0.013122559,0.15979004,0.036712646,0.2175293,-0.5958642,-0.788817,-0.2512014,-0.5941512,-0.112982705
COVER__BOWS2__0.4bpp__9178.pgm,9178.pgm,COVER,0,${BOWS2_ROOT}/cover/9178.pgm,0.014839172,0.048217773,0.021011353,0.11755371,0.27514648,-0.6088954,-0.64672166,-0.7798081,-0.28444478,0.092468336
COVER__BOWS2__0.4bpp__9179.pgm,9179.pgm,COVER,0,${BOWS2_ROOT}/cover/9179.pgm,0.009338379,0.09893799,0.025863647,0.9555664,0.66064453,-0.63381714,-0.4413631,-0.7613258,2.9260266,1.4670751
COVER__BOWS2__0.4bpp__918.pgm,918.pgm,COVER,0,${BOWS2_ROOT}/cover/918.pgm,0.5073242,0.5078125,0.50634766,0.515625,0.5136719,1.6223434,1.2141088,1.0688334,1.2405875,0.94300085
COVER__BOWS2__0.4bpp__9180.pgm,9180.pgm,COVER,0,${BOWS2_ROOT}/cover/9180.pgm,0.3527832,0.39990234,0.4560547,0.0077552795,2.3007393e-05,0.9221843,0.77719665,0.87726796,-0.7050884,-0.8885654
COVER__BOWS2__0.4bpp__9181.pgm,9181.pgm,COVER,0,${BOWS2_ROOT}/cover/9181.pgm,0.013328552,0.013168335,0.010246277,0.012825012,0.014060974,-0.61573935,-0.7886316,-0.82081217,-0.68566597,-0.8385089
COVER__BOWS2__0.4bpp__9182.pgm,9182.pgm,COVER,0,${BOWS2_ROOT}/cover/9182.pgm,0.87158203,0.45410156,0.19104004,0.08166504,0.40722656,3.2726398,0.9966412,-0.13217041,-0.42193618,0.5634387
COVER__BOWS2__0.4bpp__9183.pgm,9183.pgm,COVER,0,${BOWS2_ROOT}/cover/9183.pgm,0.26953125,0.5332031,0.000872612,0.00014090538,0.84765625,0.5450054,1.3169117,-0.85651636,-0.7342595,2.1339207
COVER__BOWS2__0.4bpp__9184.pgm,9184.pgm,COVER,0,${BOWS2_ROOT}/cover/9184.pgm,0.037384033,0.20056152,0.17663574,0.74658203,0.42504883,-0.5067543,-0.029904567,-0.18703625,2.1253963,0.62698925
COVER__BOWS2__0.4bpp__9185.pgm,9185.pgm,COVER,0,${BOWS2_ROOT}/cover/9185.pgm,0.16174316,0.48388672,0.06707764,0.6401367,0.40356445,0.05666369,1.1172369,-0.60434204,1.7175984,0.5503804
COVER__BOWS2__0.4bpp__9186.pgm,9186.pgm,COVER,0,${BOWS2_ROOT}/cover/9186.pgm,0.055114746,0.18103027,0.89208984,0.40893555,0.6484375,-0.42642403,-0.10898368,2.538122,0.8318545,1.4235474
COVER__BOWS2__0.4bpp__9187.pgm,9187.pgm,COVER,0,${BOWS2_ROOT}/cover/9187.pgm,0.021118164,0.033477783,0.08270264,0.066345215,0.34521484,-0.580448,-0.7064017,-0.54482657,-0.48062724,0.3423177
COVER__BOWS2__0.4bpp__9188.pgm,9188.pgm,COVER,0,${BOWS2_ROOT}/cover/9188.pgm,0.038116455,0.32104492,0.22436523,0.59716797,0.3449707,-0.50343597,0.45791474,-0.005235053,1.5529829,0.34144714
COVER__BOWS2__0.4bpp__9189.pgm,9189.pgm,COVER,0,${BOWS2_ROOT}/cover/9189.pgm,0.50634766,0.5078125,0.5078125,0.5029297,0.51123047,1.6179191,1.2141088,1.074413,1.191951,0.9342953
COVER__BOWS2__0.4bpp__919.pgm,919.pgm,COVER,0,${BOWS2_ROOT}/cover/919.pgm,0.5600586,0.5258789,0.5205078,0.5151367,0.5185547,1.8612603,1.287257,1.1227692,1.2387168,0.96041197
COVER__BOWS2__0.4bpp__9190.pgm,9190.pgm,COVER,0,${BOWS2_ROOT}/cover/9190.pgm,0.027069092,0.11517334,0.56591797,0.46484375,0.5366211,-0.5534869,-0.3756286,1.2957362,1.0460418,1.0248331
COVER__BOWS2__0.4bpp__9191.pgm,9191.pgm,COVER,0,${BOWS2_ROOT}/cover/9191.pgm,0.012428284,0.012969971,0.014450073,0.17346191,0.018127441,-0.6198181,-0.7894348,-0.8048,-0.070257485,-0.8240087
COVER__BOWS2__0.4bpp__9192.pgm,9192.pgm,COVER,0,${BOWS2_ROOT}/cover/9192.pgm,0.15209961,0.41064453,0.18823242,0.22827148,0.3527832,0.012972872,0.8206902,-0.1428646,0.13972089,0.36930493
COVER__BOWS2__0.4bpp__9193.pgm,9193.pgm,COVER,0,${BOWS2_ROOT}/cover/9193.pgm,0.011070251,0.019683838,0.16638184,0.021743774,0.51171875,-0.6259708,-0.7622513,-0.22609328,-0.6514977,0.9360364
COVER__BOWS2__0.4bpp__9194.pgm,9194.pgm,COVER,0,${BOWS2_ROOT}/cover/9194.pgm,0.008514404,0.011550903,0.02041626,0.008712769,0.028701782,-0.63755023,-0.7951804,-0.7820748,-0.7014202,-0.7863028
COVER__BOWS2__0.4bpp__9195.pgm,9195.pgm,COVER,0,${BOWS2_ROOT}/cover/9195.pgm,0.013847351,0.47436523,0.56591797,0.007965088,0.08868408,-0.6133889,1.0786858,1.2957362,-0.7042846,-0.5724183
COVER__BOWS2__0.4bpp__9196.pgm,9196.pgm,COVER,0,${BOWS2_ROOT}/cover/9196.pgm,0.016525269,0.07922363,0.07891846,0.062805176,0.093322754,-0.60125643,-0.5211836,-0.55924046,-0.49418932,-0.5558777
COVER__BOWS2__0.4bpp__9197.pgm,9197.pgm,COVER,0,${BOWS2_ROOT}/cover/9197.pgm,0.009857178,0.012870789,0.010986328,0.010902405,0.010856628,-0.6314667,-0.78983635,-0.81799334,-0.6930316,-0.84993494
COVER__BOWS2__0.4bpp__9198.pgm,9198.pgm,COVER,0,${BOWS2_ROOT}/cover/9198.pgm,0.031143188,0.48876953,0.13623047,0.75390625,0.5961914,-0.5350289,1.1370066,-0.34093955,2.1534557,1.2372485
COVER__BOWS2__0.4bpp__9199.pgm,9199.pgm,COVER,0,${BOWS2_ROOT}/cover/9199.pgm,0.045684814,0.4946289,0.2939453,0.61035156,0.72265625,-0.469147,1.1607304,0.25979483,1.60349,1.6881962
COVER__BOWS2__0.4bpp__92.pgm,92.pgm,COVER,0,${BOWS2_ROOT}/cover/92.pgm,0.0074882507,0.025421143,0.042022705,0.015304565,0.02758789,-0.6421993,-0.73902184,-0.69977605,-0.6761667,-0.79027474
COVER__BOWS2__0.4bpp__920.pgm,920.pgm,COVER,0,${BOWS2_ROOT}/cover/920.pgm,0.009483337,0.009056091,0.008003235,0.00579834,0.0104522705,-0.6331604,-0.80528146,-0.8293559,-0.71258557,-0.85137683
COVER__BOWS2__0.4bpp__9200.pgm,9200.pgm,COVER,0,${BOWS2_ROOT}/cover/9200.pgm,0.87597656,0.79541016,0.1463623,0.8725586,0.18518066,3.2925494,2.3785486,-0.30234748,2.608019,-0.22833128
COVER__BOWS2__0.4bpp__9201.pgm,9201.pgm,COVER,0,${BOWS2_ROOT}/cover/9201.pgm,0.9145508,0.6201172,0.25585938,0.7246094,0.005241394,3.4673126,1.6688137,0.114725836,2.0412178,-0.86995775
COVER__BOWS2__0.4bpp__9202.pgm,9202.pgm,COVER,0,${BOWS2_ROOT}/cover/9202.pgm,0.49072266,0.5317383,0.4807129,0.5371094,0.5463867,1.5471289,1.3109807,0.9711908,1.3228953,1.0596552
COVER__BOWS2__0.4bpp__9203.pgm,9203.pgm,COVER,0,${BOWS2_ROOT}/cover/9203.pgm,0.38720703,0.5053711,0.4987793,0.33984375,0.5317383,1.078144,1.2042239,1.0400056,0.5671602,1.007422
COVER__BOWS2__0.4bpp__9204.pgm,9204.pgm,COVER,0,${BOWS2_ROOT}/cover/9204.pgm,0.5307617,0.57373047,0.51660156,0.6870117,0.56347656,1.7285287,1.4810008,1.1078904,1.8971791,1.1205941
COVER__BOWS2__0.4bpp__9205.pgm,9205.pgm,COVER,0,${BOWS2_ROOT}/cover/9205.pgm,0.044281006,0.48413086,0.02619934,0.99072266,0.0881958,-0.47550705,1.1182253,-0.76004714,3.0607119,-0.5741594
COVER__BOWS2__0.4bpp__9206.pgm,9206.pgm,COVER,0,${BOWS2_ROOT}/cover/9206.pgm,0.32177734,0.58984375,0.45092773,0.9135742,0.5654297,0.78171,1.546241,0.85773945,2.7651522,1.1275586
COVER__BOWS2__0.4bpp__9207.pgm,9207.pgm,COVER,0,${BOWS2_ROOT}/cover/9207.pgm,0.03869629,0.5629883,0.23144531,0.6508789,0.37768555,-0.500809,1.4375073,0.021732898,1.7587523,0.45810154
COVER__BOWS2__0.4bpp__9208.pgm,9208.pgm,COVER,0,${BOWS2_ROOT}/cover/9208.pgm,0.64990234,0.55371094,0.54296875,0.00040125847,0.60302734,2.2683039,1.3999448,1.2083228,-0.73326206,1.2616241
COVER__BOWS2__0.4bpp__9209.pgm,9209.pgm,COVER,0,${BOWS2_ROOT}/cover/9209.pgm,0.01348114,0.36865234,0.13098145,0.9736328,0.3479004,-0.61504805,0.6506701,-0.36093304,2.9952397,0.3518938
COVER__BOWS2__0.4bpp__921.pgm,921.pgm,COVER,0,${BOWS2_ROOT}/cover/921.pgm,0.01146698,0.00818634,0.011734009,0.007724762,0.0149002075,-0.62417334,-0.80880296,-0.81514543,-0.7052053,-0.8355164
COVER__BOWS2__0.4bpp__9210.pgm,9210.pgm,COVER,0,${BOWS2_ROOT}/cover/9210.pgm,0.87109375,0.7807617,0.49560547,0.8808594,0.75878906,3.2704275,2.3192394,1.0279166,2.6398199,1.8170384
COVER__BOWS2__0.4bpp__9211.pgm,9211.pgm,COVER,0,${BOWS2_ROOT}/cover/9211.pgm,0.62841797,0.6557617,0.57421875,0.93359375,0.67041016,2.1709673,1.8131331,1.3273537,2.8418481,1.5018973
COVER__BOWS2__0.4bpp__9212.pgm,9212.pgm,COVER,0,${BOWS2_ROOT}/cover/9212.pgm,0.81884766,0.76708984,0.92871094,0.7495117,0.86279297,3.0337229,2.263884,2.6776114,2.13662,2.187895
COVER__BOWS2__0.4bpp__9213.pgm,9213.pgm,COVER,0,${BOWS2_ROOT}/cover/9213.pgm,0.97509766,0.93847656,0.9243164,0.92285156,0.9321289,3.7416246,2.9578032,2.6608727,2.8006942,2.4351327
